helpfulCounts,ratings,reviewText
"10","5","This recipe has all the ingredients, but lacks the soul of a fabulous cookie if prepped as written. Here's my changes: 1st beat egg light and fluffy..rinse beaters and dry. Then cream butter; Start w warm butter and brown sugar, you should use high power then cream white sugar. Should take several minutes to cream..... . Scrape sides of bowl often to eliminate granules. Add peanut butter and blend well .finally add egg and beat to mix SIFT dry ingredients together, add a little at a time. Mix slowest speed until just blended  I baked at 375 for 6 minutes. Cookies did not look done, but left on cookie sheet for 5 minutes then transferred onto hard surface to cool. This seals in the moisture resulting In a crispy crunch and chewy delicious smooth pb taste!"
"10","5","Omigosh, SO good! Crisp, chewy, peanut buttery, delicious! I rolled in sugar as well, just for a little extra texture."
"10","5","I used salted butter and smooth peanut butter. I added 1 tsp of vanilla and omitted the salt. I also added a package of peanut butter chips. I made 2 tbsp sized balls, dipped the tops in sugar and pressed with a fork. I baked them for 9 minutes and let them cool 2 minutes before putting them on a cooling rack. I got exactly 3 dozen cookies. They taste great. (I skipped the chiling). Thanks."
"10","1","For a cookie, these were rather bland and had little to recommend them. They were dry, not sweet enough, and OILY. I'm not sure how a cookie can be dry and oily at the same time, but these managed."
"9","5","I added more salt, 1/2 t each of baking powder and baking soda. I also added 1 C finely ground dry-roasted peanuts for extra peanuttiest. Could possibly be the best PB cookies I've ever made."
"9","5","Another great cookie! I use this recipe in my bakery department at work, and my customers love this cookie. I make jumbo 4oz cookies, because my customers like big cookies. The cookie is soft and chewy and stay chewy and soft for days; however, my cookies never last more than a couple of days on the retail shelves. For variety, I dip the cookie half way into melted semi-sweet chocolate...wow, it has such a awesome look, it is hard to resist."
"8","5","This was a great recipe! I read through the reviews and decided to add more flour (1/2 cup) and peanut butter (1/2 cup) as suggested, and I also added about 1tsp of vanilla. The temperature was way too high at 375 in my oven, and after scorching the bottoms of the first batch, I reduced the heat to 325 and cooked for 9 minutes. After that, they came out perfect! I even added a milk chocolate center on some of them, for something extra! Great recipe, I plan on making these more often!"
"8","5","These came out perfect! I added some raisins, then baked them at 350* and kept a close eye on them. They were a perfect chewy goodness with crispy edges at about 7 min."
"8","5","OH...MY....GOSH!!! These are INSANELY fabulous!!! wow."
"8","1","Sorry but the flour that was added was soo much and the cookies crumbbled."
"8","5","I only had smooth peanut butter, but it turned out great. I followed other reviewers and added about 1/4 cup more peanut butter, but my boyfriend and I thought that it would have been fine without it. Next time, I will try the recipe as is. Also, I didn't have any issues with the baking temperature or time. I followed the original recipe and they turned out perfect."
"7","4","This recipe is really good!!!! My cookies came out perfect... I added 1 1/2 cups mini chocolate chips, 1/4 cup flour and 1/2 cup of pb to the recipe, I also decreased the temp to 350! They came out super yummy!"
"7","5","Delicious, love this recipe, have been making a similar one for the last little while, even good with chocolate chips as a final step. If I make plain peanut butter cookies, I always sprinkle a little white sugar on them before baking for the sweet tooth in me!"
"7","1","i used whole wheat flour instead of white, and that didn't work for me. The cookies didn't flatten out at all - they just burnt on the outside. Next time, I'll try half wheat flour, half white flour."
"7","5","Reading reviews before I made these, I decided to also increase the flour and peanut butter by 1/2 cup each and also added 1 teaspoon vanilla. With these changes I am giving this a 5 star rating. Many were saying that they spread too much using the original recipe, so I didn't want to take a chance. These are a very good tasting peanut butter cookie."
"7","4","These are a great, basic PB cookie. I ended up refrigerating them overnight and didn't have any problems with them spreading too thin."
"7","5","OMG these were AMAZING!!!! I finally found an amazing peanut Butter cookie recipe! i followed the recipe as followed but added 1/4 cup more of flour and Peanut Butter, i set my oven on 350 and baked them for 9 min, and they turned out soooo nice,and round (after rolling them into balls) and were so chewy, and had a good peanut butter flavor to them. they were a bit greasy on the first batch but on the second batch i placed paper towels on a plate to cool them on, and at the same time it sucked up the greasyness!!! WONDERFUL COOKIES!"
"7","5","I followed this recipe to the letter with the exception of adding an extra 1/4 cup peanut butter due to the suggestions in other reviews and I used salted butter and did not add any other salt. My dough was a little sticky due to the added peanut butter, but they were still easy to form. They were very easy to make. They came out perfect, crispy, and they melt in your mouth."
"7","5","These cookies are the best! I used creamy peanut butter instead of crunchy and increased the amount to 1 1/4 cups. Baked them for 9 mins. and they're perfect. Just the right amount of flavor and very moist and chewy. My hubby and I can't stop eating them. I'll use this recipe for peanut blossoms at Christmas, also!"
"7","4","My husband said they were really good but they weren't as peanut buttery as I would have liked and they were a little to crispy for me at first. So on the next batch, I left them in the fridge overnight I took them out before they browned and they were softer and tasted better - the way I like them."
"6","5","Thanks! This is a great recipe! I did as the others suggested with the extra quarter cup of flour and pnutbutter. I baked em at 365 for 8 mins and they were perfect. I also did a dozen not rolled in sugar, and the next rolled in sugar before baking, and all of the teen boys here that did the taste test said DEFINITELY rolled in sugar wins! They are soft, not dry at all! Thanks, this is my new recipe, tossing out the old one!"
"6","5","Really the perfect peanut butter cookie! I did customize it like others suggested and added an extra 1/2 cup of PB and an extra 1/2 cup of flour. If you make small cookies they will NOT break apart after cooking so I highly suggest smaller sized ones. I tried medium/larger ones and they were crumbly. I bake a LOT and these were truly among the best cookies I have ever made. They were great out of oven and still perfect much later in the day. I sent them in a care package to my son in college. I think anyone who loves peanut butter cookies will LOVE these."
"6","5","These are great!! I did go with the general consensus of adding on to the flour and peanut butter amounts, but accidentally over-baked the cookies. They didn't burn, but they didn't come out both crispy and chewy - just chewy. Watch very carefully how long you bake them!!"
"6","5","This the best recipe to make pretend (peanut free ) peanut butter cookies. We have a peanut allergy in our household. I thought we'd never have anything like a peanut butter cookie again. Unlike other peanut butter cookie recipes this one turns out great when using a peanut butter alternative. I use sunflower seed butter in place of the peanut butter. After rolling it into a ball, I dip the fork in sugar before pressing down. I bake the cookie as directed. This is a great recipe to use when making allergy friendly peanut butter cookies. We can tell a difference, but it the closest to the real thing we've gotten. Thanks for a great recipe!"
"6","5","Added 1/2 C of extra flour & 1/2 C of extra peanut butter like recommended. Dipped in sugar, and slightly flattened with a fork. Turned out AMAZING!!!!"
"6","5","My friends loved these! I added chocolate chips, vanilla, and more flour and peanut butter. I wish I had crunchy peanut butter with me, though! 10 minutes is perfect."
"6","5","This is my first attempt at a peanut butter cookie. It turned out really yummy ^^ It wasn't too sweet and had the perfect peanuty taste. Very soft too. Thanks for the recipe!"
"6","5","I used salted butter, creamy peanut butter, and cooked them for only 8 minutes so that they were *super* soft. My boyfriend and I really enjoyed these."
"6","5","Perfect Perfect Perfect Light, chewy, great texture and taste. Definitely a keeper. Timing is extremely important...it took 12 mins for mine but thats with a gas stove."
"5","5","The best recipe I found for peanut butter cookies. Took the advise of others and increased the flour by 1/2 cup and increased the peanut butter by 1/4 cup. Dough is much easier to work with after it has been placed in refrigerator. THANKS FOR SHARING!!!"
"5","5","I absolutely loved these cookies. I used salted butter and creamy peanut butter, but they were amazing."
"5","5","I took the suggestion of other users and added vanilla, extra peanut butter and extra flour....the cookies ended up tasting great!!"
"5","4","We like our PB cookies soft and chewy so I added a 1 cup more flour, 1 1/2 cup more peanut butter, also added 1 teaspoon vanilla. Cooked for 8-9 min on 350 degrees."
"5","4","I made the recipe as written and they are flat and lose the criss cross pattern. They do not look like a traditional peanut butter cookie."
"5","5","These are the best peanut butter cookies EVER. And I've made quite a few different recipes of them, as they're my husband's favorite cookie. Do not change a thing! I only added a teaspoon of vanilla, and sprinkled with sugar before smooshing slightly with a fork. AMAZING! Thanks for sharing!!"
"5","2","I added the extra flour and peanut butter other reviewers called for. Cookies were way too crumbly and dry tasting :("
"5","5","I made this for my family the first time and they were so good I made another batch for my kids school party (teachers prefer things without frosting in a class of 2 yr olds) Great Recipe and better than the bakery! I also really appreciate cookie recipes without shortening...I try not to cook with shortening if I can help it."
"5","4","After reading the reviews I added more flour and some vanilla. I still had to chill the dough for 1/2 hour before rolling into balls. As usual I did the fork dipped in sugar thing to make criss crosses. I also did 1/2 crunchy pb and 1/2 creamy (we don't like too much 'crunch'). The cookies were not as chewy or peanut buttery as I've had in the past, but the centers were soft with some crunch around the outside. My 6 year old enjoyed these!"
"5","5","These are GREAT, but like most reviewers, I took creative liberty with the recipe. I increased the flour to 2 3/4 cups, added a teaspoon of vanilla and used an entire 18 oz. jar of Jif crunchy peanut butter. I also threw in a bag (10 oz.) of Reese's peanut butter morsels at the end and rolled them in sugar before criss-crossing the oversized handmade dough balls -- lightly -- with a fork (we like our cookies big and chewy). Baked for 15 minutes at 350 degrees and cooled on stoneware for 3 minutes before transferring them to the cooling rack. Everyone is raving about how moist and chewy they are! This (modified) recipe is a keeper!"
"5","5","Great mailing cookies. I send these to my husband in Iraq on a regular basis. He loves getting them. I follow the recipe almost exactly. If you live in the south and use White Lilly Flour (the best) remember to add a little extra- I usually add another 1/4 to 1/2 cup- it's more finely milled and less dense, sort of like cake flour. Thanks for a great recipe."
"5","5","These were a HUGE hit both at work and with my boyfriend, who is somewhat of a peanut butter cookie connoiseur. As recommended, I increased the PB and flour and added vanilla too. Perfect!"
"5","5","I am pretty particular when it comes to cookies... seriously.. a good review doesnt come easy as far as I go, BUT this cookies rock! We added chocolate chips and they were fantastic.. .I bet they would be awesome without them, but yeah.. we do the chocolate thing. Thanks for posting this one.. This one is definitely a keeper."
"5","5","Man O Man these cookies are delish! This is the first time I have ever made peanut butter cookies from scratch and I'm glad I chose this recipe! I did add a 1/2 cup more flour and 1/2 cup more peanut butter. The cookies are so soft and chewy! Just the way I like 'em. Highly recommend this recipe. I'll be making them again!"
"5","5","Great cookies. They could use more peanut butter flavor, but I liked them. I added about 3 tbsp of ground flaxseed to the flour and I mixed in a cup of oats at the end. I also took the advice of a reviewer and rolled the balls in sugar. I found that the cookies would be fine without the sugar rolling. I also added 1/4 cup more flour and peanut butter per suggestions. I used 1/2 cup butter flavored vegetable shortening and 1/2 cup margarine.   I will make these again. Next time I'll add some chocolate chips to a batch. I got more than 24 cookies. I'd say I got close to 3 dozen. They were delicious. They made my guyfriend swoon."
"5","5","these cookies were great! my dad thought they were too."
"5","5","These are the best cookies I've ever made!! I did not melt the butter, just let it sit out until softened. I probably used more peanut butter than called for (I just dragged my wooden spoon out of the pb jar - natural, of course). I made 3' and 1' cookies, and they were both fantastic! I also added a bag of Reese's pb chips. These were very pretty, chewy and so tastey. I also rolled a couple of my batches in sugar."
"5","5","I have been searching for a pb cookie recipe for years. My mom used to have a great one but can't remember it or find it. I need to look no further. These are not too peanut buttery, light and moist. I use crunchy pb and my whole family loves them. Thank you Shirly Sadler!"
"5","5","These are really good cookies! I used salted butter and omitted the salt and made them bigger. Delicious!"
"4","5","The recipe was amazing. I wish.other people would stop addong their suggestions. Of you wsnt to post. your recipe, then do so. Stop telling peop k e who have posted a goid recipe how you made it 'better'. Its rude, narcissistic and shows you to be full of your own self importance, which is disgusting and uncalled for. This recipe wad s mazing AS IS, it needs no other peoples rewrites."
"4","5","A few years ago I was looking for a peanut butter cookie recipe and came across this one, and they were absolutely amazing that I made them a couple of times more. Over the few years since then, every time I want peanut butter cookies(which is quite often), I go for this recipe. Love them."
"4","5","Delicious! I followed the recipe exactly and my family loved it... One might try using an electric mixer and beating the dough extra once the egg is added in to thicken it a bit."
"4","5","Kids and I just made these. I rolled and they smashed. We all had a great time. The cookies were great as well!"
"4","4","Excellent solid recipe. I didn't deliberately change anything...I used salted butter, cause it's what I had, and thus just added a dash of extra salt. I also didn't refrigerate the dough for the first batch because I was impatient.  Oh and I only had creamy peanut butter.  The results were a thinner cookie, but I wouldn't say they were too thin. It made the edges nice and crunchy but the middles were still soft.   Next time I might sub half the butter with shortening to thicken them and enhance the chewyness, and I think they'd be lovely with salted peanuts on top rather than crunchy peanut butter.......but either way these are great as is and a great base recipe to fiddle with and fancy up a bit."
"4","5","These were awesome! I added about 3 TBS of peanut butter powder (the product is called 'PB2 Powdered peanut butter' by Bell Plantation, Inc.), and took them out just as the edges started to brown very, very slightly. Let them sit on the cookie sheet for a minute or two before removing to a cooling rack. They came out chewy and delicious!"
"4","5","perfect!"
"4","4","These are great! Crunchy on the outside, chewy in the middle. I only gave it 4 stars because I did have to make some adjustments. Used additional 1/4 cup flour & peanut butter. Baked for 10 min. At 350. Added 1 Tbs vanilla extract. Due to our own preference, I also used smooth P.B. rather than crunchy. Thanks for the recipe!"
"4","5","As did some of the others, I added 1/4 c more peanut butter, and a 1/4 c more flour, as well as 1 tsp of vanilla. Finally a good pb cookie recipe!"
"4","5","I like my PB cookies softer, so like others, I added a 1/2 cup more flour, and also 1/2 more peanut butter. EXCELLENT!!!!"
"4","4","Great cookie, maybe a tad dry. Next time I would under cook a little more than I did this time around. I used and extra 1/4 cup peanut butter and flour. I really don't think I will add the extra flour next time either, maybe a Tbsp. or two. I normally do not use any sugar other than sucanat, however this time I stuck to the recipe. Next time I will try subbing the sucanat. Oh, and I did not chill in the fridge before I baked them"
"4","4","Not much peanut butter flavor, next time I will use 1/4 cup Butter and 3/4cup peanut Butter"
"4","3","this cookie was average yo. next time i be cookin for my hommies imma be makin these but wit chocolate chips. you know what im sayin?"
"4","3","I like the 'soft peanut butter cookies' recipies from this site the best to be honest. These turned out flat n crispy. I want a soft, moist, LITTLE crispness on the outside kinda cookie. These didn't do it for me."
"4","2","Potential to be good but 2 1/2 cups of flour is way too much! The dough was so dry that it just kept crumbling, I couldnt even smash them down with a fork. I seriously think this must be some typo."
"4","5","These turned out AMAZING! I added 1/4 more flour and peanut butter like others suggested, and omitted the salt because I used salted butter instead. I used crunchy peanut butter and added dark chocolate chips, cooked it at 375 for 10 minutes...PERFECTION! I tried them the next day and they were still soft & chewy, not hard at all."
"4","5","This peanut butter cookie I have ever made. No need to change the recipe is outstanding......."
"4","3","These were good right out of the oven, but tasted dry later..."
"4","3","I made these tonight and the texture of the cookie is amazing! I didn't think they tasted much like peanut butter though. They were a little buttery for my taste. I made the recommended changes of adding more flour and peanut butter. I think next time I would put less butter."
"4","5","Must say...prob the best PB Cookie ive ever had! i used the natural crunchy PB and added large chocolate chunk chips! :) but would have been perfect as is!"
"4","5","Like a lot of reviewers, I made this recipe with the modification of 1/2 cup more flour and 1/2 cup more peanut butter. I also added vanilla and rolled them in sugar before before putting them on the baking sheet. After baking them for about 8 minutes, they were gooey and crumbly and absolutely delicious little nuggets of wonderfulness.  Edit: I made these again on a whim when I was really tired one night, and didn't realize that there was no brown sugar in the house. I just used white sugar in place of it, and they still turned out amazingly. I made a thumb print in each cookie before baking, and when they were done and cooled, I filled it with a chocolate ganache. It was so freaking divine. They were gone almost instantaneously."
"4","5","I was looking for a recipe like this one, so many peanut butter cookie recipes taste like health food gone wrong. They are meant to be sweet!!! They are cookies!!! I did only add 3/4 c butter, but did not change another thing, fabulous!!"
"4","5","Would give more stars if I could. First, I made homemade peanutbutter and used 1c of that and 1c homemade butter. Added 1/2c more flour per everyone elses suggestion. Yum. Say no more. These are perfect."
"4","5","Mmm, yummy and so like my grandmother's old-fashioned recipe. Chewy centers with a slightly crumbly edge. Make sure to take them out just as they begin to brown, and then leave them on the cookie sheets for a few minutes to firm up a bit. They will almost look like they are not done, but when they cool they are the perfect texture."
"4","1","Based on all these positive reviews, I thought I must have done something wrong. I double checked the recipe I was using, and I am certain I followed every step. From a house full of peanut butter fans, we were very disappointed. Something is very 'off' with this cookie. Sorry."
"4","4","Loved these cookies! My sons ate them and were left with big smiles on their faces! It's a keeper."
"4","5","I didn't make any changes other than add a little more peanut butter. About a heaping cup full. I baked at 350` for 10 minutes as well and they came out perfect."
"4","5","New favorite PB cookie recipe. Added 1/4 cup flour and upped PB to 1.5 cups. Cooked for 10 min in my oven. Turned out chewy and soft and stayed chewy/soft for the next 4 days. Best PB cookie recipe I've ever tried and the only recipe I will use from now on."
"4","4","Made 1/2 the recipe and still go 24+ cookies (after 'sampling a lot of dough!). Increased PB (used Trader Joe's organic crunchy) as suggested, used peanut flour (also from TJ's) instead of wheat flour. Added some vanilla bean paste, it's like thick vanilla extract but with a bit more flavor. The result was a very very dry crumb like dough. I added 1/4cup of water. I made flat rounds not balls and made the traditional fork marks. The cookies are great look perfect and have wonderful flavor.  I wanted a cookie without wheat and higher in protein. These work great!"
"4","5","YUMMY!!!! I did follow the recommendations of the others and added 1/2 c. flour 1/2 c. peanut butter and 1tsp. vanilla. Lowered temp to 350 and baked for 8-9min. You won't be disappointed!!!"
"4","5","Easy and delicious! My whole family loved the recipe."
"4","5","Great cookie! I went with the other reviewers comments and added an extra 1/4 c of flour and peanut butter. I also added 1 tsp of vanilla extract. They turned out fabulous! Crunchy on the outside, yet chewy and soft in the middle. A definite keeper! I am planning on using them in some of my Christmas food gifts...makes a great addition to a tin of cookies for your friends and family. Thanks for the recipe!"
"4","5","Huge hit! We used creamy PB, and half butter/half shortening cause I ran out of butter and they are amazing. Very soft with great PB flavor"
"4","5","So far, the best peanut butter cookie we've had. Yum!!!!! Little crunchy on the outside, soft and chewy on the inside. Perfect~"
"4","1","Didn't like these, I did everything the way the recipe said except I didn't have baking soda so I used more baking powder based on an exchange ratio I found on the internet. They were not very peanut-buttery. I'm definitely kicking this out of my recipe box."
"4","5","Followed the recipe exactly, turned out great! Chilled the dough a bit to make it easier to work with."
"4","4","These came out really good. I thought they had a good flavor and was chewy in the middle and crunchy around the outside, which is my definition of a perfect cookie. I would have given it 5 stars, but had to alter the recipe, I added 1/4 cup more of crunchy PB, additional 1/4 cup more of flour, and 1/2 tsp of vanilla. Made these for my Dad who drove over 1600 miles to spend some time with me and PB cookies are his favorite. He loved them!!"
"4","2","I'm not sure where the good ratings come from. Most reviews I read said to add flour and peanut butter. I started out with the recipe as written. On the first sheet out of the oven, it was apparent the cookies needed more flour - a lot more flour. I added flour with each sheet, as it needed a lot more. It also doesn't have much peanut butter flavor and needs more peanut butter. Rather than adjusting this recipe, I will start with a different recipe next time."
"4","5","Amazing cookies!!! Crispy edges and chewy centers...they literally melt in your mouth! I've made these cookies a couple of times and I have to say that my favorite was making them exactly as the recipe calls! The key is to make sure to REFRIGERATE for enough time to allow the butter to cool down--without this crucial step any cookie recipe with butter will not turn out. The first time I made this recipe, I read the reviews and I took other people's advice and added 1/4 more of both peanut butter and flour but I was not so impressed with those results as it makes the cookie more bready. Will definitely be making these over and over! I make a double batch and freeze the remainder of the dough in ziploc bags and when I have company I defrost and bake...they come out as if they were freshly made. Thanks for sharing the recipe!"
"4","4","Made these to satisfy a peanut butter cookie craving. Definitely satisfied my craving, however, as far as peanut butter cookies go...a bit dry and bland! Needed more flavor, in my opinion. Maybe adding vanilla or cinnamon?"
"4","5","Perfect old fashioned peanut butter cookies!"
"4","5","When I made this recipe the first time, in December, it was without any changes. The cookies were just ok. I made them a couple of days ago with the extra 1/2 cup of peanut butter, extra 1/2 cup of flour and 1 tsp of vanilla. Plus only cooked for 8 minutes so they were still soft in the middle, but lightly brown on the bottom. Out of this world. Everyone that has tried them said they were perfect! :)"
"4","5","Good recipe! I made exactly as written. Next time I will add some more peanut butter as the peanut butter taste wasn't strong enough for my liking, but after chilling I had no problem with the flat cookie problem that other reviews said, did not need additional flour. Also sprinkled with sugar. BF loved them. Thanks for the post!"
"4","5","my 9 yr old dd and I made these yesterday and they were DELICIOUS. I added 1/2 cup more peanut butter, and 1/4 cup more flour, then cooked for exactly 10 mins and they were PERFECT!!"
"4","5","Really nice, the best PBCookies recipe I've made so far. Will also try with suggestions but made it as per the recipe, did not overcook, and they were great (and looked really good too!)"
