helpfulCounts,ratings,reviewText
"29","5","I added 1/4 cup of flour and lowered the oven temperature to 325F. I scooped the dough with my smallest cookie scoop and rolled them in my palms and flattened them slightly. I held the ball in a cupped palm and gently pressed the handle end of a large wooden spoon into the dough to create a round imprint. This method kept the dough from cracking. The balls were slightly bowl shaped on the bottoms when I placed them on the cookie sheet but they cooked down...without any cracks. I used a baby spoon to fill the indentation holes with blueberry, blackberry, and raspberry jellies. I put the first batch in the freezer for 15 minutes before baking and I alternated pans in the freezer and oven during cooking times. I baked them for 20 minutes. They need to brown SLIGHTLY, otherwise the dough will be raw under the jelly. After baking, I chipped off the crispy crumbles that formed around the cookies. I used 2 1/2 teaspoons milk in the icing to thin it to a drizzle consistancy. DO NOT ice these until they are completely cool or your icing will melt and won't look drizzled. Although, next time I'll probably skip the icing because it makes the cookies way too sweet. I'll also probably decrease the amount of almond extract in the cookies and omit it from the icing alltogether. Makes 30 beautiful and delicious cookies."
"20","5","OMG! I have never been able to get these cookies to work...these did! Based on reviews I changed a few things. 1. Rolled the dough into small, teaspooned sized balls. 2. Used the lid of a chapstick container to make the indentation for the jam. 3. Placed jam in a baggie and snipped end so I could squeeze into hole without getting it all over. (Worked perfectly!) 3. Placed in fridge for 15 minutes. 4. Baked for 10 minutes and then added just a tad more jam to the cookies cuz a lot melts (I like a lot). 5. Placed back in oven to finish cooking. 6. Used the baggie method again to drizzle on the icing. I can't wait til the next time to make these cookies! Yummy!!"
"20","4","Why in the world should you bother to find a chapstick container and clean off the lid when you can just use the lid to the almond extract? That's what I did, and it worked perfectly!"
"19","3","I was very dissapointed in these cookies! I followed the recipe exactly and ended up with flat cookies! They looked more like saucers than cookies, the jelly spread everywhere. I will try these again sometime but will look through reviews on how to make them like the picture."
"17","4","This is a great recipe, though I made a small change in the interest of saving time: I plopped the dough balls on the cookie sheets, made the 'thumbprints' using a wine cork (worked wonderfully), and put the cookies WITHOUT JAM into the oven for 10-12 mins. I took them out just before the bottom edges started to get brown (note: the 'thumbprints' inflated a bit, so they were pretty shallow by the time they came out of the oven). As soon as the cookies were out of the oven, I filled the indentations with raspberry jam. The cookies came out beautifully and were even tastier the next day, after the cookie and jam had settled together. In my opinion, no need to bake the cookies WITH the jam--this way, you can avoid the need to refrigerate the cookies beforehand, and there's no worry of a jam mess in the oven."
"16","5","I love these cookies. I chilled them overnight and baked them today. I found that putting the jam in a ziploc bag to pipe helped keep from making a mess and made the jam easier to handle--squishing it in the bag warms it up. I think they look adorable and they taste delicious! *Update*: I made these once with the hand mixer. I won't ever do that again! It makes the butter melt and they don't turn out. Use a pastry cutter like I usually do and they will turn out very well."
"15","5","Very easy cookie to make and the results are delicious. The dough was extremely easy to work with, no chilling necessary. I added the flour in 4 parts and mixed everything till just blended with a plain fork. The first time, I made them big...I used a tablespoon to measure out the dough and pressed out shallow centers down with my fingers till it made 1.75' size cookies. The next time, I used a teaspoon and pressed out a deeper center and ended up with 1' cookies. The smaller ones looked cuter, but they both tasted good. I didn't see any seedless preserves at my local Trader Joe's, so i just used seeded raspberry preserves. I used a non-insulated dark baking sheet and I had no problems with spreading. I did not make any of the icing. The cookies were crisp at first, but after sitting out for about an hour, the texture was softer. (I uploaded photos of the finished cookie)."
"13","5","Thanks for the fabulous recipe, Dee! Easy and delicious! Thanks also to the various reviewers who suggested using a chapstick cap to make the indentations. I coated my hands with powdered sugar to roll the balls (about an inch in size) and then dipped the chapstick cap in powdered sugar as well -- worked perfectly. You need to be sure and leave enough dough under the indentation so that the jam doesn't seep through it while baking. For fun, I tried all the jams in our fridge -- strawberry, apple, blackberry and raspberry. Because the cookie isn't highly flavorful on its own, you need to use a strongly flavored jam. Raspberry was perfect. I made these for my husband and didn't expect to like them myself since I don't care for raspberry. But I just LOVED the raspberry in this recipe! The other jams I tried just didn't have the same 'oomph,' so I'd definitely recommend sticking with raspberry or a similarly strongly flavored jam."
"12","5","This recipe was excellent. I made it last Mothers Day. I used cookie cutters to shape them like flowers. I baked other cookies as well shaped as cookies, stuck them on skewers, and made a cookie bouquet! I wrapped the raspberry & almond shortbread thumbprints in colorful saran wrap and tied them with ribbon's (since they couldn't stand on the skewer's). My mom absolutely loved it!"
"10","5","These turned out great! I followed some of the other reviewer's advice and used the chapstick cap for the indentations (seriously, I have little hands and my thumb would have made too large of spaces) and chilled the cookies in the fridge about 10 minutes before I threw them in the oven. Also, I had to add another teaspoon of milk as one teaspoon just made a glaze the consistency of a thick glue that wouldn't drizzle. Other than that followed the recipe and they turned out perfect!"
"10","4","Very good!!! I filled a Ziploc baggie with jam & cut a hole at one of the corners & piped the jam in (No Mess!!), chilled the cookies (with the jam inside) for about 10 min before baking...and used a cookie scoop to make the cookies...only giving me 27 cookies. Also, my first batch, I waited about 5-10 min before glazing the cookies & it melted/didn't look so pretty. The second batch, I waited almost an hour before glazing them, and they looked much nicer. Very yummy!!! (A 5-Star with these changes!!)"
"10","5","Delicious! Sometimes I make these by forming a 1/2' log ... flatten it out a little and use your finger to make indentations across about every inch or so. Then fill those indentations with the jam. When the come out, give them a few minutes, then when they're still warm cut them into slices. It's actually easier that way instead of rolling a whole bunch of balls."
"10","5","Have made these cookies several times, and they are without a doubt my favorite. The only tip I can give is not to make the glaze to runny as it tends to puddle in the middle. Thicker glaze stays put and makes for a pretty cookie. I use 2-3 tsp. water instead of milk."
"9","5","Awesome recipe! Very easy to make. Turned out very well."
"8","5","I wish people would take into account the reviews before reviewing. If the majority of people give something 5 stars don't one star because baking isn't your forte. These are delicious. I added the extra 1/4C of flour, used raspberry, apricot and strawberry jam, rolled some in crushed almonds and put them in the fridge for 20 minutes before baking..they came out picture perfect!"
"8","5","5 star recipe all the way, I find it works better if I do not soften the butter. Different flavor of jam work well too (blackberry is a favorite!) and I generally leave off the icing they are yummy without it."
"8","4","the 1st batch I made I took another reviewer advice of adding an extra 1/4 cup of flour forget that! Took me so long to get the cookies to roll into a ball. The second batch I followed the recipe as stated turned out great. I did put the cookies in the freezer before baking though."
"8","5","I LOVE these cookies and have been making them for years at Christmas. I have a convection oven and cook three trays at once and they always turn out perfectly. I use insulated cookie sheets and adjust my oven according to the manufacturer's directions (for mine, I turn the oven down 25 degrees). Also, I drizzle the top of my cookies with melted white chocolate instead of the confectioner's sugar glaze. Pure heaven!"
"8","5","They came out excellent! I was able to halve the recipe without a problem. I also did the following: 1) Added two extra tablespoons of flour 2) Added 1/4 teaspoon BAKING POWDER! (this helps them from spreading out and becoming super flat) 3) Took the cookies out midway through baking and added more raspberry filling so it wouldn't crust up and get chewy. I followed other reviews and used parchment paper as well. Irresistible cookies!"
"8","5","These are delicious! The shortbread part is exactly how shortbread should taste. I did find that they cooked in 10-12 mins instead of 14-18. I was scared the almond would be too much, so I didn't quite fill up the measuring spoons when measuring it. Turned out perfect for me! Make sure to fill the holes all the way up to the top with the jam for a prettier cookie. NOTE: For me, these cookies do NOT turn out when it's raining. I've made them a dozen times and when it is raining or humid out, the cookies turn brown at the edges and run. If it is dry and sunny, they turn out PERFECT."
"8","5","I made these for my cookie exchange this Christmas, and everyone raved about them! They are so easy and taste 'fancy,' but to make them even more special, I added an almond slice to the top after baking (centered over the jam) and then drizzled the glaze over the whole thing. I also tinted some of the glaze green to make it more Christmas-y, but I think I prefer the white glaze! This simple cookies also freeze well if you wait until the glaze is 'set' and then separate layers with waxed paper."
"8","1","Since I didn't have rasberry jam, I used strawberry, and omitted the sugar glaze and instead rolled the uncooked cookies in coconut. Unfortunately, something went wrong and while cooking, the cookies expanded to huge, flat, red blobs. I didn't make them very big, so I don't know what happened. Be very careful when rolling the balls, (make them SMALL) and only add a BIT of jam, I think I added to much. I may try again, but am discouraged by the fickleness of these cookies."
"7","5","These are lovely. Don't burn your tongue on the hot jam, while eagerly trying to shove a fresh-out-of-the oven cookie in your mouth."
"7","4","Very good cookies, and easy to make too! Make sure the dough is cold before putting in the oven, or they will flatten out too much. I used a seedless raspberry jam and the cookies turned out perfectly. The only thing I had to do different was use WAY more milk for the glaze. One teaspoon is not even close to being enough. I ended up having to use at least 5 tsp. I'd also wait at least 5 mins before drizzling the cookies. Otherwise the cookies are too hot and the glaze ends up melting and pooling in the middle of the cookie."
"7","5","I followed the recipe to the letter and didn't have any troubles with spreading, like some other reviewers mentioned. These are delicate and beautiful. My whole family loved them."
"7","5","I have to say that I just made these 4 hours ago, and they are all gone! Obviously a huge hit. I got scared about adding to much jam by all the reviews that said it bubbled over, but I just put them in the fridge for a couple minutes like everyone else said, and they didn't run over at all, I could have added more."
"7","5","These turned out beautifully. I halved the recipe and made 12 cookies. I rolled them into balls and used the end of a wooden spoon to make a deep hole. Then I expanded the hole with my thumb. I baked the cookies empty for 10 minutes then another 5 minutes after I put the jam in. Also I used a pestle to press the indent in again before I filled the cookies. It worked perfectly."
"7","5","This is a very easy, tasty cookie with an elegant look. I have made these twice now the second time ommitting the drizzle which cut the sweetness. Thanks for sharing."
"6","5","These were out of this world! I brought them into work for a birthday gathering and everyone couldn't stop raving about them. I didn't soften the butter - just cut it up and creamed it with the sugar cold. I used the other reviewer’s advice of making them smaller and using a chap stick cap for the hole. This worked out perfectly. Like other reviewers I also put the dough into the fridge for 15 minutes before cooking to help maintain the shape. They came out beautifully after just 12 minutes. For the glaze portion I found that my milk expired so used heavy whipping cream instead. I also found I had to use a little more then 1 teaspoon and wait about 5-10 minutes after the cookies came out of the oven to drizzle it on. On my first batch I waited just a minute or two and the glaze just melted into the cookie. I desired the stripes of glaze as in the picture."
"6","5","Yummy!!! I made this recipe for Christmas Eve. I got so many compliments and requests for the recipe! Thank you!!"
"6","5","I love these so much...I have made them many times and followed this tip from other reviewers: do not sub. the almond extract! I like to use apricot and SEEDLESS raspberry preserves for mine. YUM!"
"6","5","I LOVE the almond extract....more flavor than vanilla extract without being overbearing. I now use almond extract in different sugar cookies...great!"
"6","5","These were great. I did not add the almond extract or the glaze and followed a suggestion to use cold butter. It was a bit harder to mix at first but they did not go flat and jam stayed in the middle. And I made them with two toddlers helping me to shape the little balls and they turned out great. Keeper!"
"6","5","These cookies were an absolute hit! After following the recipe to the last detail, my first round turned out exactly as MarcieJ said they would... completely flat, and nothing like the picture. So as soon as I took them out of the oven, I started making some of the changes that MarcieJ suggested, to save the rest of the batch. I lowered the oven temp, added flour to the dough, and after shaping the cookies and adding the jam, I put them in the freezer for 10 minutes. The second round were picture perfect. Don't bother sticking to the recipe on this one, or you'll be disappointed with the outcome. Make the changes, and your eyes and stomach will both be very happy."
"6","4","Based on the reviews, I added 1/4' flour and also put the cookies in the freezer for 10 minutes before baking so they wouldn't get flat. Great tips.   I thought the glaze made the cookies a little too sweet. Next time I make a batch, I'll omit the glaze."
"6","5","This cookie turned out great! I found the dough a bit too crumbly at first so I added milk a tablespoon at a time, as needed. If the dough gets too sticky, put it in the fridge and allow it to chill for a little while. It will be easier to work with"
"5","5","One of my favorite Christmas cookies! They are always the first gone off the tray!"
"5","4","Great cookies! Very easy to make! However, one thing I didn't care too much for was the STRONG almond flavor. It made them almost too sweet for me. I'd like to figure out how to change that. Also, I did follow the advice of others and refrigerated them for about 15 minutes before baking and they held up very nicely. I also used the advice of another review and used the end of a tube of chapstick to make the indentions for the filling. They turned out picture perfect!"
"5","5","Simplicity itself. Followed the original recipe with no problems. I've also made these using cherry preserves with equal success. Will definitely keep using this recipe!"
"5","4","Made these last night. The only changes to the recipe I made was that I added a little extra almond extract (used pure not imitation), and I also didn't mix the butter and sugar first. I added everything to my bowl all at once. They tasted absolutely wonderful, but were very very flat. Next time I'll be following the recipe with more precision."
"5","5","I don't understand the folk who substituted vanilla for the almond extract, 'almond' is in the title and it's a crucial ingredient. These cookies rock! We rolled them about an inch and only yielded 32 cookies. I don't see how we could have gotten 36 at the size suggested (1 1/2'). The next time I make these I will wait for the cookies to cool completely before drizzling because it puddled to the middle of the cookie and didn't really look appealing. (I say that because I gave them as a gift.) Thanks for sharing this recipe, it's now our 2nd favorite cookie."
"5","5","I absolutely love, love, love this recipe! It is so easy and versatile. I make these with so many different flavors of preserves and jellies. So far Ive done, raspberry, peach, mango, strawberry and orange marmalade. I think raspberry is my favorite, but I love them all! I use cold butter instead of softened, and I use either the top of a chapstick or the back of a 1/4 tsp to make the indent. Everyone loves when I make these, they taste like more work than they really are!"
"5","5","These were fabulous! I actually tried 4 different flavors of jam just to see what's liked best--strawberry, blackberry, apricot and raspberry. They are all a hit! My glaze was a bit too runny I think because it mostly just pooled in the jam or ran off the sides but the almond flavor really adds. I made with my 3 year old and they were much more fun than regular cookies."
"5","5","When I made these cookies, I happen to of made a batch and a half of the cookie dough, but after baking, the dough spread, and the jam ran. I had to throw out 2 pans of the cookies. I then added a 2/3's cup of flour to the remaining dough, using my hands to work the flour into the remaining cookie dough. The cookies then baked purfectly. If I were to rate this recipe, using the amount of ingredients as written, I would only give this recipe 1 STAR, but since I was able to make this recipe work, by adding more flour, I will give this rate this recipe with 5 STARS. The end results... this is a good tasting cookie, but my husband would of much preferred these cookies without the icing, but as for me, I liked them with the icing. One more thing I wanted to mention here, when it came to adding preserves to the cookie dough, I had used both apricot preserves and seedless raspberry jam. Both tasted great, but I thought the raspberry jam gave these cookies a lot more flavor, and when it came to baking the cookies, I baked them on my Pampered Chef Baking Stoneware for 16 minutes. Dee, thank you for the recipe!"
"5","5","These are truly delicious! I followed the recipe to a T and they came out wonderful. I have a tip for all who want to try these. I used my pinky finger to put the hole in the center of the cookie. I also used a ziploc bag to put the jam in and I cut a tiny bit off the corner for a hole. It made it very easy to put the jam in the hole without making a mess. Do not fill the hole all the way of else you will have a mess as the cookies bake. Very easy to make and delicious!"
"5","5","I found a little trick-if you use a teaspoon (a metal one seems to be the best) to make the indent it works perfect and don't fill the hole up completely. These are the best cookies!! I am not one to eat my own baking but these I cannot keep my hands off of."
"5","5","I love these cookies. The bottoms were perfectly browned and slightly crisp but also a little chewy. Perfect! Now, I have to say one thing about a previous reviewer making suggestions on how to keep the shape of the cookies; I dunno what she's talking about! Yikes, she put a lot of work into making hers higher by not softening the butter and adding flour and refrigerating before baking. Take my advice and don't waste your time. I was a little concerned that the dough wouldn't hold it's shape but if you look at the pic I took you'll see my concerns were unfounded. I mixed the softened margarine by hand and omitted the glaze. To make them look more uniform I used a 1/2 tsp measuring spoon, dipped the back in flour (to avoid sticking), and used that to make the 'thumbprint.' Mine aren't raspberry because I wanted to use some lemon curd I had and I also replaced the almond extract with lemon. Yum! This cookie is a real winner and a breeze to make."
"5","5","Very delicious and pretty cookies!! I followed everyone's advice and added 1/4 cup extra flour and an egg. I put the dough in the fridge before forming the cookies and then again refridgerated the whole cookie sheet before putting it in the oven. I put less almond extract but added a dash of lemon juice. The cookies turned out soft, tall, and delicious with no jam leaking out at all. UPDATE: I made these cookies again but this time filled with lemon curd...amazing!"
"5","1","These were A LOT of work, and I was not impressed with the end result. Maybe I'm just not used to shortbreads, but I found this way too greasy. The dough was also difficult to work with. Sorry, but I would not make this again."
"5","5","I have been making this recipe for several years and it is great! Just a few ideas to help in your cookie experience. Yes they spread as stated in other reviews. You will only need to make small balls the size of a quarter or less! I use a small cookie scoop to make my balls. The dough freezes well so if you are making many, roll them in balls and freeze them in a rigid container which is well sealed. To bake place balls on a cookie sheet, thaw slightly and push a small indentation in the cookies. (I use childs medicine spoon, anything small and round) My favorite Rapsberry fill is 'SOLO'. Using a cake decorating bag to squeeze the fill in the holes is quick and easy. I do not use the glaze, the cookies are great w/o."
"5","5","I have but one word for these cookies....AMAZING!!! I couldn't believe how delicious they turned out. I rolled some of the balls into crushed almonds before using the cap of my mascara (I made sure it was clean) to make thumbprints. They looked great! To top them off, I sprinked some crushed almonds on the raspberry center. I will definitely make these again!"
"5","5","Excellent! I rolled the balls in Sugar in the Raw before baking and used strawberry jam, it's all I had. Also, I put the glaze in a baggie and cut a small hole at the end for better control. Thanks so much for"
"5","5","12/2006 Update - Suggest making them in 1 inch balls....very good/sweet but bitesize is best! ************************* BEST cookie at the Cookie Exchange! My official 'taste-tester' (13 year old neighbor's son) told his Mom 'Be sure and get ALOT of those raspberry cookies for me at the party!' I kept them small (maybe 1-1/2 inch balls) used a small indent, and squeezed the jam from corner of 'baggie'. Used the baggie for drizzling too (best invention!) They turned out size of 50cent piece and were 2-bite wonders! Try them."
"5","5","These were really awesome and so easy to make...the only problem was that the confectioner sugar drizzle was too thick and I added more milk, not much I thought, but it came out too thin. I will definately make these again and work on the 'drizzle' part."
"5","5","This was a great cookie. I used lemon extract instead of the almond extract and lemon curd for the filling. My family loves this cookie! Be sure to set your timer and don't overbake. Mine were slightly brown on the bottom only. Land o lakes margarine worked great. No crumbly mixture as noted in previous reviews."
"4","5","These cookies are delicious and so easy to make! I didn't have any problems with them being flat or the jam spilling over. I placed the dough in the refrigerator for about one hour. Then I rolled the dough into 1' balls. I used a food scale, and each ball was 0.65 oz. I used the end of a chapstick to make the indent; the indent was pretty deep since I wanted a lot of jam. I piped the jam into the indent by putting the jam in a ziploc bag and snipping off a corner. I was generous with the amount of jam; I made sure each indent was filled to the top. After rolling and filling, I placed the whole cookie sheet (lined with parchment paper) in the freezer for about 8 minutes. Then I baked the cookies for about 14-15 minutes (until edges are lightly brown) and let the cookies rest on the sheet for about 2 minutes. They turned out perfect! I tried them with the glaze and prefer them without the glaze. Also, I used unsoftened salted butter (I made sure to whip the butter and sugar until fluffy)."
"4","4","The cookie dough recipe is exactly like LandoLakes recipe. Their glaze uses water instead of milk. 'Think milk's better. Also, their recipe is twice the glaze & it really only requires the amount on this recipe. I refrigerated my dough overnight. (That may be why more flour is required if you don't refrigerate). 'Used the joint (between knuckle & fingertip) to make the indentation. It's more consistent. Be sure to not push in too much or the bottom will be too thin when baked. It's okay to mound it a little, too, since it deepens while baking. Mine, 1' balls, were done in 17 minutes on a regular, non airbake, sheet. Both kids liked 'em. 'Used strawberry jam 1/8t - 1/4t per. Let the cookies cool before glazing - unless you like messes - well, more of a mess with warm cookies. Just place them on wax paper & transfer to serving or storage dish once it's dried. (BTW, Kroger butter won't work for this, but GV will, &, of course, LoL.) Gotta try lipstick trick & Autumn Leaves' comment of making a log, then slicing it. Big time saver! Three dozen balls of firm dough is rough on the hands! :) AND: Someone please address the almond extract in the glaze. It has to be 1/4t right? That's about what I did. I can't imagine that much extract for so little glaze."
"4","4","I grew up baking these every Christmas with my Mom. Instead of a thumb or other item, I make the indentation by pressing the bottom of a small measuring spoon into it. Makes a deep enough well that the jam doesn't run out and its a perfect circle.   We sprinkled w/sifted confectioner's sugar once they cooled. Problem with that is the conf sugar always 'disappears' with any moisture in the air, so I'm looking forward to trying the glaze."
"4","5","Delish! only thing I would change is that the ball size should be closer to 1' and I had to make an extra 1/2 batch of the drizzle."
"4","5","One of my favorite cookies EVER. I loooove them. I like to use rum extract instead of almond and strawberry jam instead of raspberry. Its like a daiquiri cookie!"
"4","5","I made these last Christmas (2010) with leftover jam in the fridge (I had both blackberry and sugar-free blueberry). I did not put the extra icing on top, because they are plenty sweet without and, despite the holidays, I do try to cut back where I can. Word of caution--- do not chill the dough. I made four batches of cookie dough ahead of time and then had a marathon baking day. These do not roll out well when chilled. They really need to be soft."
"4","5","These are delicious. My kids don't like Nana's thumbprints, but love these (I had to hide them). The touch of icing on top is a must."
"4","3","They were OK, but probably won't make again."
"4","4","I would rate these a 5 on taste alone, but took away a star because there has got to be a way to make the dough easier to deal with. I had several flat, runny batches (that still tasted incredible) I finally found that if I chilled the dough overnight, then tightly formed the cookie over the top of and around my fingertip, the cookies kept their shape fairly well. I would highly recommend trying these simply because they are delicious but understand that they might not turn out beautiful :)"
"4","5","These are excellent. I am going to make them again, but with lemon jam."
"4","5","OMG...What a great cookie! I am only sorry I didn't make more. These were sooooo good. Make sure you use Almond Extract. I like other's used other types of jams. I used Apricot, Orange, Strawberry and Raspberry. Raspberry was my favorite. These were sooo good! OMG, and I thought they were going to be horrible since some people here said that the jam went all over. Nope for me it was perfect. I used the back of a teaspoon to make the thumbprint and I added the jam and baked. They smelled so good too! I will certainly be making these again for any occasion. I got RAVE reviews. In time they get soft and just even better. This is the perfect tea time cookie!!!"
"4","5","outstanding!! My glaze was a little tricky as far as getting the consistency right....I added more milk than what was called for....and it was still hard to drizzle evenly and make them look as pretty as in this picture. Still, these cookies were a hit. (Oh....and I used a high quality raspberry jam that did have seeds...and I thought it was great!)"
"4","5","I have been making these cookies around Christmas for years. I definitely suggest putting the uncooked, ready cookie sheets in the fridge for about 15 minutes before going in the oven. This way the cookies won't spread out as much."
"4","3","I can't say these really turned out for me. Even when I froze the prepared cookie sheets for 15 minutes, they still turned out pretty flat. They tasted pretty good. Too bad I can't put them on the cookie tray because of how they look... at least it's an easy recipe!"
"4","5","These are so delicious. They are so pretty. I followed the recipe exactly except for the glaze. I needed to add a little more milk to make it drizzling consistency. I also used the chapstick lid to make the indentations! Will make every year from now on!"
"4","5","These were a huge hit for Thanksgiving! The ones that went the quickest, however, were the ones that I placed Reese's miniatures, Rolos, and Kisses on after they were cooked. I recommend these to anyone."
"4","5","Very good. I doubled the almond extract in the dough and in the glaze; we're almond fanatics. As some suggested, I used a chapstick tube for the indent and it worked wonderful. I made the indents half as deep as the lid."
"4","2","Too sweet, jam didn't solidify, just not my kind of cookie."
"4","5","Awesome recipe. I highly recommend using almond extract and raspberry jam. Something about this combination is just heavenly. Instead of drizzling with frosting, I cover the cookie part (not the jelly center) with powder sugar. It is always a crowd pleaser!"
"4","5","This shortbread base is delicious. I cannot rate the whole recipe, because I was actually just looking for a good shortbread cookie recipe for my holiday cookies. I usually buy the Ghirradelli shortbread cookies with chocolate in the middle, (they are my husbands favorite) but couldnt find them this year! So, I followed this shortbread cookie recipe exactly as the recipe states, but instead of jam, I put a hersheys kiss in the middle. This was the third shortbread recipe I tried, and the others turned out horrible...this one was absolutely perfect and delicious! No need to ever buy boxed again...This will be my new recipe for holiday shortbread cookies! Thanks!!"
"4","5","So yummy! I made 3 batches of these over the Christmas holidays. They were all eaten up very quick. Thanks for the recipe it will be on my Christmas cookie list from now on."
"4","5","I used my cookie scoop, and formed the ball from that so the dough didn't get too soft. I also used the back of a round 1/2 teaspoon to make the indent in the cookie. I used black raspberry fruit spread, (not as sweet) and after tasting them I decided it didn't need the glaze. I'll make these often!"
"4","3","Sorry, but these just didn't work for me. Even after chilling the dough, they still spread like crazy. The flavor was good, but the finished product wasn't something that I would serve to company."
