helpfulCounts,ratings,reviewText
"19","5","I actually used Hershey Kisses rather than the peanut butter cups and WOW these cookies were great!! Huge hit at a holiday party!!"
"19","5","A dear friend gave me this recipe about 15 years ago. My recipe is the same except I use 1 1/2 cup flour, 1/4 tsp baking soda and 1/2 tsp. vanilla. I use margarine instead of butter. All the rest is the same. I use creamy peanut butter and Reese's mini peanut butter cups. Instead of greasing my mini muffin pan, I use the small mini cupcake paper liners and it works great and makes it attractive and easy to serve I make these at Christmas but are good year round, it is a favorite with all who has had them and are requested every year. My son's friend said he would pay me to make him some!!! Thanks!"
"19","5","I made these over the weekend and they lasted less than ine day. My teenagers DEVOURED them and I had to hide a couple for myself. DELICIOUS!!"
"19","5","Peanut Butter junkies these are for you! The best cookie I ever tasted!"
"19","5","THESE COOKIES ARE VERY GOOD. THEY ARE THE PERFECT PLEASER FOR PEANUT BUTTER LOVERS. THEY ARE SO SMALL AND CUTE LOOKING THAT EVERYONE GRABS THEM FIRST FROM THE COOKIE TRAY . VERY GOOD RECIPE"
"18","5","Very good cookies! I took them to work and everybody was very impressed.They look very nice but are very quick and easy to make (what took longest was unwrapping all the candies!) I also  used the tiny snickers bars and hershey's hugs for the centers - it was nice for variety, but the peanut butter cup centers are my personal favorite. :)"
"18","5","If you like peanut butter cookies and peanut butter cups you'll love this cookie. Really like them chilled w/ a tall glass of milk. Mmm!"
"17","4","These cookies turned out pretty good. I was disappointed they were fairly crumbley but they tasted good"
"17","5","These are very good. Kids will love them."
"17","5","if you love peanut butter, you'll love these!!"
"17","5","Made these many times. Everyone loves them!"
"16","5","These cookies are to die for! Completely rich with peanut butter taste. The only difficulty I had was rolling the batter into balls. They were quite sticky so I opted to scoop them out using a tablespoon. They still came out perfect and delicious. My batch created 25 cookies instead of 40 (I used a regular muffin pan). This is a keeper. Thanks! - Stephanie"
"15","5","Love these. I also cheated and used refrigerated cookie dough. I brought them to work and found people sneaking into the break room for more....I also used the paper muffin liners making clean up much easier."
"15","5","My mom used to make these and they are great! You can use mini cupcake tins and give them as gifts. You can also shorten prep time and buy premade peanut butter cookie dough, cut each slice into quarters, place a quarter in your tin, and mash the peanut butter cup inside. They come out the same with less time!"
"15","5","Excellent Cookie!! These are the first to go."
"15","5","My family couldn't get enough of these cookies."
"14","5","5 stars for the cutest little cookies. I had a bag of 40 miniature peanut butter cups and they went perfectly with this recipe. I used Skippy (creamy) Peanut Butter. I did not really know how to roll the dough into 40 mini balls for the mini muffin pans and I ended up with 32. Nonetheless, these are the cutest tastiest little cookies and I couldn't help tasting the raw batter while rolling them into balls. lol. yum! I made sure to refrigerate the mini peanut butter cups so that when I pressed them into the cookies they would set well. Don't be alarmed if the cookies do not look like they are done at 8 minutes. The timing is approximate so just take them out of the oven. Press one chilled mini peanut butter cup into the center of each cookie. While pressing the mini peanut butter cups into each cookie, the cookie itself will appear raw and soft (slightly giving), don't worry it is ok. They might even 'sink' as you press the mini peanut butter cup inside. The mini peanut butter cup will melt and set inside the cookie. After you're done putting mini peanut butter cups into each ball, just allow all the cookies to cool down completely before you take them out from the mini muffin pans. OR what you can do is take the advice of one reviewer and refrigerate them before you take them out. Next time I need to make sure to roll these into smaller balls to make 40 cookie cups or invest in a small scoop. I will definitely make these again! Hope this helps other bakers!"
"14","5","Love these. Chilled dough for an hour. Then scooped into small golf ball size. Put in regular size muffin tin (cuz I don't have the small ones) Baked 6min. 30 sec. pulled out and pressed a chilled peanut butter cup into each hot cookie. Chill in pan before you try to remove cookie from pan. I got 36 cookies out of my batch. Thanks for sharing :)"
"14","4","I tried this recipte last night to bring into the office....I was very pleased. I love peanut butter and theses definitely fulfill that graving. Extremely easy and quick to make. When I wasn't using the dough I chilled it in the fridge, which made it easier to work with. I also ended up putting the cookies on a dish and placed them in the fridge to chill the chocolate, you have to be very careful when taking them out of the pan!!!! I would recommend chilling them...it helps. They are awesome!!!"
"14","5","the best peanut butter cookie i've ever ate"
"13","5","Best peanut butter cookies i've ever made. People thought they were store bought. Delicious!"
"13","5","Very good tasting. The batter it self is so good, you'll have a hard time not to keep on 'tasting' it. The cookies made with a mini muffin pan look like they are dainty and would be good for a party. The cookies made with a regular size muffin pan are very good, too. They just don't look as 'pretty'. Thanks for the recipe!"
"12","5","Excellent! Easy to make too."
"12","5","My family loved these! You can bake them on a regular ol' cookie sheet too."
"12","5","Excellent! Next time I will use mini paper liners, because I had a heck of a time getting these out of the pan. Extremely difficult to eat just one..."
"12","5","These cookies are great! Officially my boyfriend's favourite. I am definitely holding on to this recipe, thanks!"
"12","2","Not impressed. They turned out - nothing was wrong - I just have had much better cookies with peanut butter cups. I'm surprised they are rated so high."
"12","5","How could these not be good? They were delish, but not quite what I was expecting. When you use the mini muffin tin they are more like little cupcakes or muffins and less like cookies. In fact, you don't really need the muffin tin at all, you could just form the dough into balls and bake on a cookie sheet. They are yummy either way, and super easy!! MUCH easier when you refrigerate the dough and also the peanut butter cups."
"12","5","These will be a cute addition to the cookie tray. Followed exactly and they turned out great. Wasn't sure about not greasing the tins but it wasn't a problem. I used my small Pampered Chef scoop and it made 55 cookies."
"12","5","I made these delicious cookies to give as gifts and my husband has eaten them all! They are better than I thought."
"11","3","We make this recipe but with chocolate chip cookie dough. It is so good this way. My family loves it. Buy store bought dough and keep it simple"
"11","5","These were excellent! So chewy and soft. I am not a chocolate lover, so I was looking for an alternative to peanut blossoms (topped with a hershey kiss). These were great! Just a little chocolate with tons of yummy peanut butter!"
"11","5","Everyone RAVED about these. Make sure the cookies are not undercooked which will make them impossible to remove from the muffin tray. Also, make sure they are cooled completely before removing."
"11","5","Awesome cookie for all those peanut butter lovers out there!"
"11","5","YUM!"
"11","5","Just as recipe states! Perfect and soft. Did make sure to freeze the cups before pressing them into cookie. Unwrapped and stuck in freezer while I made the dough!"
"11","5","Basically the best thing ever. No need to change a thing"
"11","5","sweet and easy"
"11","5","This recipe is right on! To avoid cracking, do not press the Reese's too far down (or using too much pressure). Because the Reese's are chocolate, after a few minutes they will melt a little and 'set in place' a bit better. Be careful taking them off of the pan if they haven't completely cooled, as this may be another way the cookie may break. Most of all- enjoy the experience of cooking and enjoy the fruits of your efforts!"
"11","5","I COULDN'T FIND MY MINI MUFFIN PAN SO I USED MINI CUPCAKE WRAPPERS WHICH WORKED GREAT!! ALSO-MY HUSBAND ATE SOME OF MY REESES SO I CUT THEM IN HALF AND PUT THEM IN RIDGED SIDE UP-THEY LOOKED LIKE CROWNS-VERY PRETTY AND DELICIOUS"
"11","5","Wonderful!!! I followed the advice of others. I waited a few minutes before putting the peanut butter cups in and I put the pan in the fridge right away. I didn't have a small cookie scoop and the first batch of 24 was a little small. That made it harder to get the pb cup in without cracking the edge. The 8 minutes baking was perfect. Great recipe!"
"10","5","Yummy! Everyone loved them, I followed the recipe as is but put the cups in the freezer to get hard before pressing them into the cookie, it really does help."
"10","5","Couldnt be simpler. I too put my Reese cups in the fridge to chill before pressing them into the hot dough. I also doubled the recipe and used my smallest cookie scoop."
"10","5","These were awesome & fairly simple to make. We made a double batch for Christmas dinner & they were ALL gone!"
"10","5","This is a great recipe and they looked delicious."
"10","5","These were great. Only change I would make is to double the recipe."
"10","5","yummy! The cookies will crack some, no big deal. I put a pecan 1/2 on each one and that made them pretty AND tasted better with the crunch!"
"10","5","Follow the recipe EXACTLY to get these to turn out perfectly. Also, try the dark chocolate, and white chocolate peanut butter cups for variation. Man I could eat my weight in these cookies."
"10","5","Had to cook them a little longer because the first batch came out raw but my husband said they were better that way."
"10","5","Easy and turned out great!"
"10","5","After a few tries, I got this cookie right-you really need a mini muffin pan. I tried this on both a cookie sheet and a regular sized muffin pan and the cookies did not look as nice. The cookies are great and were a hit at many holiday parties!"
"10","5","These cookies are great! They are very easy to make and everyone loves them. I followed the directions exactly and they turned out perfect!"
"10","5","These turned out PERFECTLY!!! It's been years since I've baked cookies and this was definitely a good recipe for a novice cookie maker like myself. I followed some of the additional instructions in other comments, like freezing the peanut butter cups. Also, I must concur that the 8 minute bake time is PERFECT. I made about 3 dozen because I only ended up with 37 peanut butter cups in my bag. Each ball was measure out to be approx 1 tbsp, as I used my measure spoon to scoop out the dough. There was enough dough left over to make another dozen plain ol' peanut butter cookies. Long story short, this is just a great recipe!!!"
"10","5","I made these exactly like the recipe. They were soft and chewy. My entire family was impressed. I will make these often."
"10","4","I made these at Christmas for my family. Followed the recipe exactly. The only reason I didn't give 5 stars was because the cookie wasn't as sweet as I would have liked. Next time I will add a bit more sugar. I would recommend that you keep the chocolate candies unwrapped in the fridge until ready to use and then as soon as you put them into the cookies put the entire tray into the freezer for about 2 or 3 minutes so the candy doesn't continue to melt and make a mess."
"10","5","Amazing! Everyone at our Christmas gathering LOVED these cookies! You can't lose with these yummy little cookies!"
"10","5","I call these blossoms....best ever. Everyone in our family always begs for peanut butter balls but were happy with these & so easy to make. I made no changes to original recipe."
"10","5","Wonderful cookies. I had a hard time keeping them everyone wanted more. These will definitely be on our Christmas cookie list each year. Plus during the year. Our faimly loves peanuts and peanut butter. I used chunky peanut butter."
"10","5","Excellent and simple cookie. My husband can't have chocolate so I used white peanut butter cups. They disappeared, FAST!"
"10","5","One of my new favorite cookie recipes! So easy, my husband (a non-baker) mixed up the batch and I helped him roll into ball. Make sure all candies are unwrapped and ready to place into the cooked cookie. The sooner you can push them into the cookie, the better!"
"10","5","These were great!! I thought I'd try these instead of my old recipe I had that uses shortening instead of butter. I actually got 48 cookies out of this recipe, and I followed the recipe exact. I used my Pampered Chef small scoop to put the dough in the little muffin cups and my Pampered Chef wooden dowel to 'stamp' stamp the middle...I just caution, I stamped some too thin and the rim of the cookie pulled off when I tried to pop the cookie out of the cup. The flavor of these is great...and just a side note...it looks like Reese's is making the minature peanut butter cups even smaller!!"
"10","2","I don't know how I could be the only one to have trouble with this?? I could NOT get these cookies out of the pan. I had to pry and pull and shove things between the cookie and the pan, that by the time anything came out... it was ruined... I am so bummed- my whole family loves reeces :("
"10","5","I just finished making 5 batches. I came out with 250 cookies. They turned out great! Taking them to a cookie swap. I followed the recipe to a tee. I did take everyones advise on freezing the reeses first. Great Recipe!"
"10","5","Yummy! This was my first attempt at these cookies and they turned out perfectly! The only changes I made were the 2 tsp. vanilla as recommended by other reviewers, as well as extra flour (I was not quite 2 and 3/4 cups). I used two different colored mini muffin pans (light and dark coated) and both cooked equally well. 8 minutes exactly is what I did. I also did freeze the pb cups first and took them out and unwrapped them just prior to the cookies coming out. As far as waiting for the cookies to sink a bit before putting the pb cups in, I did both. I found that there was less cracking the sooner I put them in. But they do start to sink pretty quickly anyway, so I'm not sure that matters too much. And ABSOLUTELY put the whole pan in the freezer as soon as you out the cups in the cookies. This helps keep the chocolate from melting too much at the bottom of the pb cup, as well as makes it easier to get them out of the pan. You still have to be careful. The cookie may crumble a tiny bit around the edges, so use a very small thin knife or a spoon (just the edge to coax them out). They all came out beautifully. Balls were 3/4 to 1 inch in diameter. Very easy and delicious!"
"10","5","Really good. Next time, I will be a thumbprint in the middle of the dough ball before cooking so that the peanut butter cup will fit into the cooke better. I followed other reviewers advice and froze the peanut butter cups before putting into the cookie and also refrigerated the cookies after adding the pb cups to prevent them from melting too much."
"10","1","Every time I make these, they disappear nearly immediately."
"10","5","These were really GOOD. Kids loved them!"
"10","5","These were so good! And so easy to make."
"9","5","I make this exactly as posted, with the only exception being that I do throw the peanut butter cups in the freezer and take them out when the cookies come out of the oven. These are requested more than any other recipe I've made, and are almost always the first thing gone, no matter what else is on the table. My words of advice to anyone who asks me for the recipe--only use GOOD mini muffin pans. The first time I made these, they stuck to the pan I used. I bought good pans and haven't had any problem whatsoever with cookies sticking."
"9","5","These are great. I also mixed them up a bit. I made some with banana some with chunky peanut butter. I even made some with jelly inside. I used my meat marinade syringe filled with my favorite preserve, and pumped them with about 1 tsp. Great for kids and adults alike. FIVE STARS!!"
"9","5","Family absolutely loved these cookies. Freezing the PB cups and referigerating the dough definitely helped."
"9","5","These were Great!! Chilled the dough for 30 minutes and froze the candy, turned out perfect!"
"9","5","Great, easy cookies! I used a regular muffin pan because I did not have a mini muffin pan, and they still turned out great. I followed the advice of others and put the reese's cups in the freezer, and the dough in the fridge."
"9","5","Recipe is AWESOME!!! And even better they recently came out with mini pb cups bags of unwrapped ones omg perfect!!!!! I like making both big and small and the freezing them first works like a charm but you dont have to do it overnight or anything a couple hours is fine."
"9","5","Fantastic recipe. A hit in my home. I can't wait to make them again. Thanks!"
"9","4","These taste mostly peanut buttery. If you want a true chocolate peanut butter cookie use a chocolate kiss in the center."
"9","5","Simplify the recipe by buying pre-made cookie dough!!!! I brought peanut butter cookie dough from the flour, sugar, brownie aisle at the grocery store...taste the same"
"9","5","Family loved these..... i followed the recipe exactly and everything came out great."
"9","5","oh my gosh... delish!!! I made these twice, and they turned out awesome!!! We used pb cups, and also used mint cups and caramel cups as well... all were eaten quickly.. and were very very good :D"
"9","5","AWESOME!! I followed the recipe and pressed the frozen cups in the middle. Definitely let them cool completely (cups included) before moving them!"
"9","5","love this recipe"
"9","5","OMG these were deelish! First time I didn't have PB so I used raw almond butter and loved it. The 2nd time I used creamy PB and dark choc PB cups - again, devine! Both times they went VERY quickly. Next time I will do the raw almond butter with the dark choc cups, and probably less white sugar as the cups lend much sweetness by themselves. Tnx for a super easy and tasty recipe :o)"
"9","5","THESE WERE SO GOOD, THEY DID NOT LAST LONG ON THE COFFEE TABLE"
"9","5","My absolute favorite cookie and my go to for holiday cookies!!! Great recipe!!"
"9","5","Came out great!! Rich and delicious!"
"9","5","Very good! Perfect peanut butter cookie recipe. Works great for hershey kiss cookies too."
"9","5","Perfect. I made this exactly as the recipe stated. Tip: unwrap the pb cups and put them in the fridge while the cookies are baking."
"9","5","Can't say enough good things about these cookies! They are yummy, easy and everyone loved them. Made them for Thanksgiving, we had an 8 hours drive and my husband and I ate almost all of them before we got there!"
"9","4","Great recipe. I didn't have the mini muffin tin, so I just used a cookie sheet. Still turned out great. Has a strong peanut butter taste, which I love. The peanut butter cup center is a real nice added touch."
"9","5","Huge hit in my house. And so easy and fun for my 8 and 4 yr old to make. Delicious!"
"9","5","I made these the other day and they were a big hit with the family! A quick, easy recipe that will definitely satisfy any person's chocolate/peanut butter craving..*NOTE - I did follow others' advice to freeze the peanut butter cups before placing them into the cookies..This keeps the candy from completely melting and reduces the cooling time so the cookies can be stored.."
"9","5","Delicious, easy to prepare-- this will be a regular recipe for my holiday baking. I don't understand the aversion people have to using paper liners in the muffin pans, whether regular -sized or mini. I use them regularly, and did so for this recipe. No problem with removing the cookie (or cupcake, muffin) from the pan, no cooked-on batter to scrub off. Everyone I served the cookies to thought the paper liners were a good idea. I agree that freezing and unwrapping the p.b. cups ahead of baking is best---much easier to handle them this way. I also wore a pair of disposable plastic gloves to make the cookie dough balls. I'll definitely make a double batch next year!"
"9","5","I'm in love with these! Like another reviewer states, you must let these cool off (stick in the freezer) before attempting to take them out of the pan, otherwise you will have a mess! I was a little apprehensive about not greasing the pan, but it worked! These cookies turned out soft and delicious! My new favorite."
"9","5","these cookies were amazing! I tried them substituting the peanut butter for more reg butter and adding cocoa powder to the cookie dough then using mint chocolate cups and they were a big hit!!!"
"9","5","Great cookies! I followed another reviewer's advice and froze the peanut butter cups, and the cookies came out perfectly."
"9","5","Yummo goodness! I followed other recommendations and froze the PB cups and only cooked for 8 minutes. Came out perfect!"
"8","5","These were a huge hit with my husband and our friends. I've made them twice now and had to make the following changes to make them work:  1. Freeze the peanut butter cups, don't just refrigerate them, before putting them into the cookies. 2. DO spray the muffin pan - mine stuck terribly when I didn't."
"8","5","Very Very yummy!! Few things i did differnt, I kept the reese cups in the fridge overnight, After i got the cookie dough ready I put it in the fridge While i unwrapped all the pb cups, After that I put the pb cups back into the fridge and pulled out the cookie dough Used a cookie scoop and scooped out the balls. I didnt have a mini muffin pan So i just used a flat cookie sheet lined with foil. I only got 20 cookies. I baked them 8 mins 30 secs. They didnt look done But i listened to other reviewers and didnt cook them any longer. I immediatly pressed the pb cups into the cookies and then removed the foil with cookies on top. To a wire rack So they could cool faster by not being on the hot cookie sheet. Let them cool for quite awhile. They are SUPER GOOD Everyone loves them!! I saved the recipe and will be making them again."
"8","5","OK this recipe was awesome I made this for my family they loved it. Me being 14 its very simple this is one of my favorites. Great recipe"
"8","5","These are fantastic! Extremely simple and if you're a fan of chocolate and peanut butter you have to make these. I put the cookie dough in a muffin cup and baked them and then put the peanut butter cups in after. Definitely need to freeze the peanut butter cups though before you put them in or you'll have a giant mess."
"8","5","Better the next day! :)"
"8","5","Great cookies that kids love! Freeze the unwrapped peanut butter cups so that they are easier to press into the cookie dough. I have been making these cookies with my daughter since she was little; now a college student she still enjoys making them. They are a fun snow day project with children of any age."
"8","5","DELISH!!! These cookies were a SUPER HIT with all that I shared them with!! :O) I will DEFINITELY make these again!! However...please note, the size of the ball (when balling the dough) should be 3/4 the size of a ping pong ball. This will allow the cookie to fully wrap the pb-cup and won't project over the top of the candy. Also, I used the suggestion of freezing the cups before pushing into the cookie and that was perfect...I highly recommend that idea!! :O) *ENJOY!*"
"8","5","Great recipe. Really worth the effort of putting dough into mini muffin tins. but But BUT I highly recommend turning down the oven to 350 or 325 and baking them longer. First time I made them according to recipe, I burned the bottoms of about 36 of 48 :-("
"8","5","YUM!!! Make these cookies! You will not be disappointed! Like most, I did not have mini-cupcake tins so I just used a cookie sheet and they still came out wonderful. Thank you for this recipe!"
"8","5","so easy and so good!"
"8","5","Delicious!! Wouldn't change a thing."
"8","5","these were absolutely WONDERFUL!!! I'm sure they will be a Christmas tradition since they were such a hit."
"8","5","Received lots of great compliments."
"8","5","These were fun to make. We got creative and put snickers, whoppers and M&Ms in them. I would recommend doing them in mini muffin pans! The cookie will cover peanut butter cup better. I have also seen this done using a brownie mix.... I will be trying those next."
"8","5","These were sooo delicious and soo easy to make! It's always a nice change from the peanut butter blossoms that I make every holiday season."
"8","5","I gave this a 5 star rating simply because I couldn't give it more stars!! These were the best cookies!! We have found a new tradition of baking these cookies."
"8","5","Everybody flipped over these. Don't overcook because the little cups will get hard on the sides(they'll still be good) and remember to unwrap your pb cups before you take the cookies out of the oven so you can put them in the cookie while it's warm."
"8","5","This was yummy but I cut up the peanutbutter cups and added them right to the batter and baked them on a cookie sheet! They didn't last long!"
"8","5","I didn't have a mini muffin pan, so I just made them on a cookie sheet and they were great!"
"8","5","Wow. These cookies were a big hit. Used dark chocolate pb cups for the health benefit (haha), and baked on a cookie sheet. Amazing."
"8","5","We made these this past Christmas and they were absolutely delicious! We put our peanut butter cups in the freezer and placed them in the cookies about 5 minutes after they came out of the oven. We refriderated the cookies for about 10 minutes prior to storing them. This recipe is easy to follow and simple to make! These cookies are a new family and friends favorite! Thank you so much for the wonderful recipe!"
"8","5","I love peanut butter cups, so this was the perfect cookie. Made it for Christmas family and friends loved it too. great recipe."
"8","5","These were the first gone on my Holiday cookie trays!"
"8","5","These weren't quite as strong on the PB taste as I expected, but they were still delicious! I made them to take to our company christmas party and everyone raved about them. They will be going into the regular rotation, thanks for sharing :)"
"8","5","This recipe was AMAZING! Even at high altitude they turned out soft and stayed that way. I couldn't agree more with everyone's tips on freezing the peanut butter cups and then putting the cookies in the fridge. The only thing I changed was instead of using the mini peanut butter cups that come with the wrappers, they are now making bite-sized minis that come in a snacking baggie of about 60 minis. They were WONDERFUL. To me, using a full size (even the small version) would detract from the cookie itself. The bite-size mini in the bag were absolutely perfect. They added the 'look' as well as some extra flavor, but didn't overpower the cookie itself either. I'll never make them any other way. I figure if I want a peanut butter cup I'll just go unwrap one, but if I want a cookie with a peanut butter cup as an accent that's how I'll do it."
"8","5","So good, I had trouble getting them out of the mini muffin pan so the second batch I used foil mini muffin papers, problem solved!"
"8","5","very good!"
"8","5","Great Recipe. Turned out awesome and yummy and was easier to make then anticipated. I did freeze the peanut butter cups before using and also put them in the fridge to cool to prevent the cups from melting, and they still melted a tiny bit so I wouldn't recommend doing otherwise. Timing was perfect too, don't overbake!"
"8","5","Easy! Yummy! What more can I say? I made the dough 2 days ago and kept it in a plastic container so we could bake later in the week. Then I just took the container out of the fridge and let warm up a bit. I used the mini baking peanut butter cups. Fun size would add more chocolate but these cookies are wonderful! Oh and did I mention EASY!"
"8","3","I liked them but the fam sort of let them sit...therefore I had to eat them all!!"
"8","4","Easy to make. Found that pressing down with back of spoon was easier than using the pb cup to do the pressing. Would start melting. Very fun for the kids."
"8","5","I totally cheated and used a bag of peanut butter cookie mix - made as directed then shaped into balls and followed the rest of the recipe. Yummy! Just watch the cookies closely, the will look they are not quite done, but if you leave them a minute longer, they will be too dark on the edges."
"8","4","Great recipe, i would try to make the cookie a little more crumbly next time."
"8","4","These are easy and yummy!"
"8","5","Yummy and super easy to make!!!"
