helpfulCounts,ratings,reviewText
"25","5","OMG! this stuff is fabulous! I made it gluten free by substituting 1 cup rice flour, 1/2 c corn starch and 1/2 c potato starch. Also added about 2 tsp guar gum as well. I made this once for my sister in law's birthday and then again for work. Everyone loved it! I used a cream cheese icing that I found on this site. Basically, 1 stick butter, 8 oz cream cheese, 2 teaspoons vanilla and 3 cups sifted powdered sugar. Whip this up with the kitchen aid and you will not be dissapointed!"
"25","5","This was one of my desserts I had for Easter dinner. It was an absolutely wonderful carrot cake!! This recipe is a must for carrot cake lovers.  I boiled/cooled the raisin in OJ like one reviewer suggested. I also decreased the cinnamon to 1 1/2 tsp and added the nutmeg and allspice (1/4 tsp each). I baked it in two 9 inch round pans (baked for ~35 minutes) and layered it with cream cheese frosting. It was perfect! Thank you!"
"23","5","Delicious! Didn't change a thing other than omitting the raisins (not a fan). Incredibly moist and soooo good. I made cupcakes and ended up with 23. Baked for 30 minutes at 350. Frosted with 'Cream Cheese Frosting II' on this site. Really good!"
"23","5","Perfect as is: great combo of flavors & texture & not overly sweet! Made for my daughter's 27th birthday, since carrot cake is her favorite. Brought to church for fellowship time, and it was devoured within minutes, with people asking for the recipe and coming back for seconds! Only change I made was adding 1/4 tsp. each nutmeg & cloves. Took note of others' suggestions: make a day ahead for flavors to mingle; sub milk + 1 tsp. lemon juice or vinegar if don't have buttermilk; use food processor or lg. cheese grater for carrots, which should be packed in measuring cup tightly; best with Cream Cheese II frosting by Janni. I doubled cake recipe, using 3 - 9 x 13 pans - glass @ 45 min., used 1 frosting recipe, and decorated with chopped walnuts. (Probably 1 recipe would fit in one pan next time, but 1/2 frosting recipe is plenty for each batch). Definitely a keeper! Thanks, Brian & Grandpa Sam!"
"20","5","Great recipe. My husband said it was the best cake I ever made. He's a cyclist and needs a lot of carbs and stays slim even eating Pasta and Cake. And I love to bake. I wanted a recipe using buttermilk...it gives such a wonderful flavor and texture. I usually bake pies and his favorite is Buttermilk, Sweet Potatoe and fried apricot/peach. So I thought he would enjoy this cake. I get my eggs Jumbo from the farmers market so I only used 2,fresh grated organic carrots,I just got a new shredder attachment for my kitchenaid and it was fast...I used the larger shredder,pecans instead of walnuts,I wish I would have had black walnuts...I also used half yellow raisins and half black. The only flour I will use is King Arthur brand...it's the best. I bake a lot of bread and if you ever use a bread machine...I let mine do the kneading only...you will find your bread far superior using either King Arthur All Purpose or Bread Flour...and of coarse the white wheat or whole...just can't say enough about this flour. I topped the Carrot Cake with a wonderful Buttermilk Glaze I got from this site... baked it in a large 10X12 pan and will line it next time with wax or parchment paper as it can be a little tricky getting out just using crisco and flour. It was Perfect...Thank you for your Grandfather's delicious recipe."
"17","5","Grandpa Sam Rocks!!!  Made this for a birthday and it was absolutely wonderful. Added a little orange zest and did it in a bundt pan without altering time or temp and it came out incredible. Frosted with some suggestions from a few other recipes although I cheated a little....Pillsbury prepared cream cheese icing (thick & rich variety) which I added some more orange zest to and then thinned with a couple of spoons of orange juice. Got raves! Everybody loved it! Thank you Brian for sharing this family 'jewel'."
"16","5","this is the first carrot cake i've ever made and it will be the only carrot cake i ever make again. i followed the directions as written and it turned out awesome. i didn't have crushed pineapple, but i had tidbits, so i put them through the blender for a few seconds. Thank you Brian D'Amico for sharing your recipe :)"
"16","5","Scrumptious! Very moist and flavorful. I made cupcakes - the batter was enough for maybe 26 or 27 cupcakes, though I only made two batches of 12. Cut the cooking time down to 25 minutes. I only had time to use store bought frosting, but next time I will make my own (less sweet) to complement this delicious cake!"
"14","5","The best carrot cake I've made ... and I've made a lot. Thank you Sam! Doesn't need a lot of icing. It stands on it's own, so flavorful. A 'little' cream cheese icing never hurt anyone, however. Be careful to use the right size pans. I used too large of a pan the first time and the center would not firm up without overcooking the outer edge. This is a keeper!"
"14","4","Great cake. I did make a few revisions though. I only added 1/4 cup of oil and I added 1/2 cup unsweetened applesauce. I increased the carrot to 3 1/2 cups - after all it is carrot cake right.. I followed another persons advice and I ran the pineapple through my food processor before mixing it in. I did not add the coconut or rasins. Used pecans instead of walnuts and frosted it with cream cheese frosting and topped with toasted pecans. I am guessing that had I followed the recipe exactly it would have been much heavier. I kind of felt like adding the coconut and rasins would take away from some of the carrot flavor. But overall - the cake was a success. Thanks"
"13","5","Another RAVE review. Made exactly as written, except subbed 1/4 cup of the oil for applesauce... only because I ran out of vegetable oil! (Honestly, who runs out of vegetable oil?). I made it with Cream Cheese Frosting II from this site (do NOT make the changes recommended by the 1st reviewer unless you want a glaze rather than a frosting). This was probably the best carrot cake I've ever had. Everyone raved about it. I included the carrots, nuts, raisins, pineapple, coconut & all! Absolutely fabulous. Thank you Sam, you've made me look like a talented baker. :) (I baked in a 9x13 glass pan for about 55 mins)"
"12","5","Fantastic! I took a lot of peoples advice for adding extra carrots, but next time I'm only gonna add an extra 1/2cup instead of the full 1 cup. The carrot flavor was just a bit too noticeable. I also used apple sauce for 1/4cup of the oil. I made about half of these into cupcakes, and it worked great. Although, if anyone tries that remember that they won't rise hardly at all during baking, so fill them about 3/4's full instead of the normal 2/3's. I used currents instead of raisins since I never like baking raisins. I put a bit of cream cheese frosting although this cake didn't need it since it was moist and delicious to begin with. Lastly this cake is definitely best enjoyed after it has completely cooled."
"10","3","I did NOT like this carrot cake after it was ready to eat. It was oily, too moist, easily fell apart. There seemed too much going on. I think I should have drained the pineapple and reduced the oil. I never thought I'd complain about a cake being too moist, but that can definitely be a bad thing. I think it used too much oil since I placed a piece of cake on a napkin and the napkin was totally semi soaked. I was disappointed with it at first. I put in the fridge, and it was much firmer the following morning. My fiance actually liked it. He said it reminds him of bread pudding. I think the walnuts save this cake a bit because it gives it a nice crunch between all that softness of the cake. I think overall, it's an OK cake but it didn't impress me. I'm not sure I'll do this again unless my fiance asks me to. If I do it again, I'll drain the pineapple and use less oil."
"10","5","I am a carrot cake connoisseur and I made this recipe exactly as described. Wow..it blew me away. Next time I will use a little less coconut and then I think I'll have the perfect carrot cake. It tastes even better the next day!"
"10","5","Wonderful Recipe!! I made this for Christmas and my entire family raved about it!! Made a few key modifications. I used 1 cup dark brown sugar and 1/2 cup white sugar, added 1/4 tsp nutmeg AND allspice, although i think it could have used more of both. I also increased the carrots to 3 cups and pureed the pineapple like other reviewers suggested. Then I topped it with cream cheese frosting and walnuts. Carrot Cake Lover will rave about this recipe, especially when made in a 3 layer cake!"
"10","5","This cake has made me VERY popular!!! It really is the BEST carrot cake ever.   I really wouldn't change anything. Just make sure you're carrots are finely shredded and not too long. I also bake in 2 9' rounds for about 45 minutes (check with toothpick for doneness).  I use the cream cheese frosting II recipe on this site and sometimes dress it up by sprinkling coconut and crushed walnuts on top."
"10","5","Very delicious!! I made this as a birthday cake for my husband. I followed the recipe without additions or subtractions and it was outstanding! It stayed moist for about a week until it was all gone. Super moist and so full of goodies it was a huge hit. I even ate the raisins which I don't usually care for.  Thanks!"
"10","5","Thank you so much for sharing this recipe! I must say that it was one of the best carrot cakes I have ever tasted and definately the best one that I have made. Everyone raved and every piece was gone with people looking for more. I did add a 1/4 teaspoon of ground cloves and 1/4 teaspoon of nutmeg just for a little added spice-type cake taste. WOnderful!!!!"
"9","5","This is a very good carrot cake. I followed the directions as stated and the cake was lovely. I've made it several times and it has never come out dense, only moist and tasty. If you want a delicious carrot cake, this is the one. I've omitted the coconut when I've made it for my home and it's still wonderful. My mother in law likes coconut so I add coconut when I make it for her. As long as you keep the cake batter mixture as is, it doesn't matter what you add in or take out the cake will still be great!"
"9","1","This cake is virtually flavorless, very disappointed."
"9","4","Really good carrot cake - not too sweet and very moist. Don't care for coconut so I added a little extra carrot and some grated ginger. Topped with a Lemon zest cream cheese frosting."
"9","5","6 years later and this cake continues to get rave reviews - let me add my 5 stars. This is the first cake I've ever made from scratch in my 48 years, and it was cheered by everyone. Used lowfat buttermilk because it was all the store had at the time. Also cooked in two round cake pans and made a double layer cake. Moist, full of good stuff. Used Cream Cheese Frosting II from this site and it was the exact right amount - I chopped a bag of walnuts so I used the leftover and put it on the frosting. YUM!"
"9","5","Absolutely Fantastic. I made two versions of this cake for my moms birthday (one to practice eat, hehe) and both came out great. I only made slight changes...I used 1 cup sugar, and 1/2 cup brown sugar instead of all white. On the second final cake, I decreased the walnuts and raisens to 3/4 c each, and this was much more to my liking. I used a cream cheese icing of 8 oz cream cheese, a carton of heavy whipping cream, about 1 1/2 c of powdered sugar, 2 tsp vanilla and a dask of salt. It was great! Perfect compliment to this cake as it is not terribly sweet (just like I like it). This is the very best carrot cake, it's the one you are craving!"
"9","5","If I could fill a bathtub with this cake and roll around in it, I would! It was so incredibly good! Substituted an extra cup of carrot in place of the coconut, and used two cake pans in place of the bundt pan. Used the Cream Cheese Frosting II recipe from this site for icing. Very, extremely highly recommended!"
"9","5","This was a great recipe -- I made it for my mom's birthday, and everyone told me it was the best carrot cake that they had ever had. I used the Cream Cheese Frosting II recipe as recommended, and sprinkled nuts on top just like the picture. I now have the right cake to start my own traditions!"
"8","5","Thank you, Sam, for this wonderful recipe! It's my first carrot cake and I love it! The instructions were easy, I didn't change anything and it worked out great. Next time I will make sure to add some lemon or orange rind for richer aroma. Very nice!"
"8","5","I have baked many cakes over the years especially for fundraisers. This is by far the best carrot cake recipe I have ever tried. Just the one I was looking for just as it is. I also have made it gluten free for myself by substituting the flour for a gluten free flour mix and it turned out beautifully!"
"8","5","I lost my beloved carrot cake recipe on a move and was crushed. One of my coworkers had his 50th birthday and on calling his wife I found out that his favorite cake was of course carrot cake. I thought 'oh boy, I'm in trouble' I searched all over the site and read every carrot cake and review until I fell asleep at the computer. I decided on this one. I followed the recipe exactly, and it seemed everyone put pecans in theirs and this one had walnuts, which I think is much better. I was so right in choosing this recipe. It is wonderful. This is a very rich and full of wonderful goodness. You want a fluffy cake, go buy a bland cake mix. This is absolutely to die for and everyone raved about it at work. Even the CEO of the company came to my office and heard of the great cake and devoured it, told me I ought to sell it. Thank you so much for the recipe and yes, I did credit Sam for this recipe."
"8","5","Outstanding! Baked in a glass 12 x 8 dish at 325 degrees and it was done in 50 minutes - absolutely perfect. Iced with Whipped Cream Cream Cheese Frosting and chilled before serving. EDIT: I now use Cream Cheese Frosting II for a thicker icing, and sprinkle walnuts on top! I have also used 2 round 9' pans at 350 for 40 minutes. Still making this cake and loving it!"
"8","4","Very good cake. I left out the walnuts, raisins & coconut. Will make again. Thanks."
"8","1","I followed this recipe exactly, and I did not care for this. This is not really a cake at all. Flour in this cake is a minority ingredient. The cake comes out smelling like an oily, eggy carrot omelet, and tastes like one too. It has a bread pudding texture. And no it doesn't help to refrigerate it overnight like some said. It didn't meet the minimum standards I have to be able to serve to people and say that I made it without being embarrassed. This is no award-winning cake. BTW, the cream cheese frosting II that people used is also not to my taste. It's not really a frosting at all, but a very cheap cream cheese filling. A cream cheese frosting would start out with a vanilla frosting base and then some cream cheese would be added to give it flavor and mellow out the sweetness. This recipe is simply a sweetened block of cream cheese with some extra fat added -- a cream cheese 'filling'. A word of advice: while there are many good recipes"
"8","5","I made this without changing a thing. I used 2 9' pans for approx. 45 minutes, frosted with Cream Cheese Frosting II. It was fabulous!"
"8","5","THIS IS THE CAT'S MEOW.I USED A 10 INCH SPRINGFORM PAN INSTEAD AND CUT THE TIME BY 5 MINUTES. DON'T BE AFRAID TO TRY THIS ONE, IT'S A WINNER"
"8","5","Excellent recipe. Very moist. Have made many carrot cakes and this was the best. I made it for my Dad's birthday. Everyone loved it."
"7","5","I am a professional cake baker. This is the ONLY recipe I use, & I don't change a thing! I can't say enough times how AMAZING this carrot cake recipe is....super moist with just the right amount of spices. I have repeat customers because of this recipe. Thank you so much for sharing! Here is my cream cheese icing that compliments this recipe...it's simply amazing! 12 oz cream cheese (room temp), 4 t milk, 2 t vanilla extract, 2 sticks butter (room temp), 6 c sifted confectioner's sugar."
"7","4","Some things to note before you attempt this recipe: standard can of crushed pineapple is 20 oz, adding the full can will make the cake very wet (though still delicious). I thought increasing the salt to 1/2 tsp better balanced the flavor of the cake, and the oil could be reduced to 1/2 c without altering the texture or moisture of the cake. Also, trading brown sugar for the white sugar increased the complexity of the flavor, though made the cake a little darker in color. Overall, very versatile recipe, can be spiced up or left to have a simple but basic cinnamon flavor. Good with a dusting of powdered sugar or a rich cream cheese frosting."
"7","5","I made this recipe last night, following almost all the directions. I did substitute applesauce for the oil, since I prefer this option in all my baked dishes. I made two- 9inch cakes, and used half of the cream cheese frosting II recipe to frost the cakes and layer them. I let the cake set overnight so the flavors could really develope, and it was worth the wait. It was so moist and flavorful! Very tasty! Thanks for the recipe!"
"7","5","I was reading a lot of the negative comments on this recipe because that is what I usually read first. It amazes me that even though the recipe calls for 1 hour baking time, that bakers don't set the oven 15 minutes less just to make sure it does not overbake & burn. That is the very first lesson of baking! always set the timer for less time so you can check for doneness.  I also used Splenda brown sugar blend to cut down on some of the carbs, soaked the raisins in the pineapple juice, used 1/2 sweetened coconut, 1/2 natural coconut, and 2 cups of well drained carrots. I used 2 9' rounds which baked at 35 minutes plus I made 3 small loaves (the size of a Texas muffin but in loaf size) which baked at 20 minutes. This cake is very delicious but there is a bit too much oil for my tastes. Next time I will make this I will add only 1/2 cup and see how it comes out. (FYI since this recipe has quite a bit of fruit, it will be dense and not fluffy.) If you want just a spice cake with some carrots, then this is not the cake for you.   I do think it is delish because I have tried other recipes and this incorporates all of the fruits that I love in my carrot cake."
"7","5","Great recipe! Made 24 cupcakes with the recipe and baked at 350 for 22 minutes. Topped with a cream cheese frosting and they were delicious!"
"7","5","Excellent recipe! I only made a couple minor changes to suit my tastes. I'm not big on raisins and/or nuts in my food, so I omitted the raisins. I included the walnuts, but I ground them up with a mortar and pestle so there weren't any chunks. I used two round cake pans for a two-layer cake and baked them for 50 minutes, as per another review, which was perfect. I frosted it with the Cream Cheese Frosting II from this site that others recommended (with one extra cup of sugar in the recipe and one extra tsp vanilla). It was fantastic! The chef in the family loved it, and I overheard my father-in-law say to my mother-in-law that it's probably the best carrot cake he's ever had! I'll definitely be making this one again."
"7","5","Delicious, not overly sweet, moist. Excellent on it's own, even better with a cream cheese frosting."
"7","5","This recipe is great!! I followed it exactly. I made cupcakes though.I used cream cheese frosting II like others suggested and topped with crushed walnuts and toasted coconut. I also dipped my finger in a cinnamon and nutmeg mixture and rolled my fingers together over the cupcakes...so the mixture was litely sprinkled on the frosting. Yum!"
"7","5","I made this recipe into 36 standard sized muffins for a family get together. Instead of the walnuts I added 2 heaping tablespoons of flaxseed. Sooo Good! I will be making these again. Thanks Brian for the great recipe!"
"7","5","OK, I debated writing my review after the first time I made this cake, but now that I've made it twice within one month and have received such great feedback, I can't hold off any longer. This cake is FABULOUS! Seriously, this is the best carrot cake I've ever had. I followed the recipe exactly, except that I omitted the walnuts and coconut for my own tastes and allergies. Because of this omission, I added about 1/2 cup more carrots. I baked it in two 9 inch round pans and cut the cook time down by 20 minutes. I frosted it with the Cream Cheese II recipe from this site. It is a very dense, moist and heavy cake. OMG! Everyone loves this cake and it holds very well for several days. I think I gained 5 lbs. snacking on the leftovers for 3 days straight. Thank you for a great recipe!"
"7","5","Made this cake last night layered 2 9' cake pans baked for 40 min. Frosted w/Creamcheese Frosting II was just what I had hoped for. Mom use to make this & I remembered it had crushed pineapple and coconut! Loved it!"
"7","5","I am the world's biggest carrot cake fan and this carrot cake is literally the BEST I have ever eaten, let alone made. DELICIOUS, incredible, amazing...YUM! It took this to a birthday party and it was devoured within 20 minutes. I have never gotten so many compliments on a cake before. My girlfriend's husband said he would pay me to make this for him, haha. :-) I used half of the oil it called for and replaced the remaining half with applesauce. I think that the buttermilk is what seals the deal, though. So moist and rich... Baked it in two 9' round pans for 32 minutes at 350 degrees. Absolutely perfect! For the cream cheese icing, I used a 8 oz. of softened reduced fat cream cheese, a 1/2 c. softened butter, 1 1/2 tsp. vanilla, about 6 cups of powdered sugar, and 1/4 c. of sour cream. It was the best icing I've ever made. If you love carrot cake, try this recipe. You will fall in love!"
"7","5","Wow, I was just going through my recipes and realized that I never got around to rating this one. It is amazing as is, I however have been playing with it a little just to make it a little more guilt free. I now make it with only 1c. of sugar and have replaced 2/3 of the oil with unsweetened applesauce. I reduced the oil a bit each time so maybe we haven't noticed because of that but it is still certainly extremely moist and sweet enough, especially when topped with a good cream cheese frosting. I seem to remember another reviewer complaining about the texture. Make sure to use the to use the small holes on the grater for the carrots, they should turn out very juicy this way. I also boil the raisins in apple juice for a few minutes then let them sit in the hot juice until I am ready to add them to the recipe...nice and plump and juicy this way. I have had so many compliments on this recipe, always a treat to bring this one to the table. Thanks so much for a great recipe, I've been looking for a keeper for years and this is definately it!"
"7","5","The very best carrot cake recipe out there. I made the cake exactly as called for and it turned out GREAT. I would suggest, per a previous reviewer, to simmer the raisins in orange or pineapple juice to plump them up a bit. Also, be sure you really strain the juice off the pineapple before mixing into the batter. This is a true carrot cake recipe and worth the effort!"
"7","5","I didn't think I made many changes, but I did. Instead of buttermilk, I used 1 tbsp lemon juice to sour regular milk. I did not use raisins-although next time I will. I added a shake of nutmeg, increased the carrots (used 3-4 cups I think), forgot to add the vanilla, added 4oz of applesauce as a substitute for some of the oil-only used about 1/2c oil. I used the 'cream cheese II' recipe from this site and the cake was great! In fact, a friend from work said that my carrot cake nearly measured up to his- apparently, that's high praise! Thanks to Sam and his family for this easy, delicious and sort of 'healthy' cake! YUM! UPDATE! I have had RAVE REVIEWS from EVERYONE from work- MANY requests for the recipe and MANY, MANY thank yous for bringing it in! Many people can't believe it was low-ish fat! Thanks so much!!!!!!!"
"7","5","I was really happy with this version of carrot cake. The ONLY thing I would change next time is to add less raisins. My husband and I are not huge raisin fans so I would half the amount of raisins or omit them all together. I LOVED the walnuts and even added them on top of the cake after the icing. I thought this cake was moist enough to make as a loaf without the icing as well. Overall an excellent recipe and definite keeper!"
"7","5","Excellent recipe! I made it into a 3 layer round cake and put a cream cheese frosting between the layers and topped the cake off with the same frosting- it was a hit with my guests and there were no leftovers!"
"7","5","Delicious! The texture and taste is right on for the kind of deserts I like. I used baking raisins which add extra moisture and it turned out perfect. I made a cream cheese icing by using a package of cream cheese, 2 1/2 cups powdered sugar, 2 tsp. vanilla, and 1/4 cup whipping cream. I can't wait to take it my aunt's for dinner tomorrow!"
"7","5","Wow! This was my very first foray into baking carrot cake, and it was a hit. Everyone loved it! Left out the raisins, however, because I don't like raisins. I can't wait to make it again. Tastes even better the second day!"
"7","5","Best carrot cake recipe, it has all the key ingredients: carrots, coconut, raisins,pineapple, buttermilk and uses minimum oil. Very moist and is the best tasting carrot cake.   Because of my personal taste, on the spices I used: 1 1/2t cinnamon, 1/4t ginger, 1/2t cardamon."
